SubjectCode,Experiment,Handiness,Trial_Number,MazeID,Lateralized,Side,Moves,Solution_RT,Obs_No,sVGC_Obs,dVGC_Obs,Orig_RandPos,Aware_ReportObs,Subj_RT,Time_Trial,toremove
S000,VGC_lat_behav,2,39,3,0,2,15,3.999229,5,4.50E-05,0.00984,5,3,12.86708,26.343212,0
S000,VGC_lat_behav,2,39,3,0,2,15,3.999229,6,1,0.336414,5,7,12.86708,26.343212,0
S000,VGC_lat_behav,2,40,15,0,2,17,4.497698,1,1,0.206502,5,7,8.504429,22.694019,0
S000,VGC_lat_behav,2,40,15,0,2,17,4.497698,2,4.50E-05,0.009241,5,3,8.504429,22.694019,0
S000,VGC_lat_behav,2,40,15,0,2,17,4.497698,3,4.50E-05,0.011435,5,4,8.504429,22.694019,0
S000,VGC_lat_behav,2,40,15,0,2,17,4.497698,4,0.924007,0.5731,5,7,8.504429,22.694019,0
S000,VGC_lat_behav,2,40,15,0,2,17,4.497698,5,4.50E-05,0.00984,5,2,8.504429,22.694019,0
S000,VGC_lat_behav,2,40,15,0,2,17,4.497698,6,1,0.336414,5,7,8.504429,22.694019,0
S000,VGC_lat_behav,2,41,14,0,2,16,6.055653,1,4.50E-05,0.005552,5,3,10.69885,26.451156,0
S000,VGC_lat_behav,2,41,14,0,2,16,6.055653,2,0.993291,0.733516,5,7,10.69885,26.451156,0
S000,VGC_lat_behav,2,41,14,0,2,16,6.055653,3,1,0.838064,5,7,10.69885,26.451156,0
S000,VGC_lat_behav,2,41,14,0,2,16,6.055653,4,1,0.522737,5,7,10.69885,26.451156,0
S000,VGC_lat_behav,2,41,14,0,2,16,6.055653,5,4.50E-05,0.005427,5,2,10.69885,26.451156,0
S000,VGC_lat_behav,2,41,14,0,2,16,6.055653,6,4.50E-05,0.005864,5,2,10.69885,26.451156,0
S000,VGC_lat_behav,2,42,18,0,2,21,4.736406,1,1,0.167887,5,7,10.732857,25.344511,0
S000,VGC_lat_behav,2,42,18,0,2,21,4.736406,2,0.000553,0.026176,5,8,10.732857,25.344511,0
S000,VGC_lat_behav,2,42,18,0,2,21,4.736406,3,1,0.568484,5,3,10.732857,25.344511,0
S000,VGC_lat_behav,2,42,18,0,2,21,4.736406,4,4.50E-05,0.007788,5,3,10.732857,25.344511,0
S000,VGC_lat_behav,2,42,18,0,2,21,4.736406,5,0.499569,0.385665,5,7,10.732857,25.344511,0
S000,VGC_lat_behav,2,42,18,0,2,21,4.736406,6,1,0.262165,5,3,10.732857,25.344511,0
S000,VGC_lat_behav,2,43,24,1,1,15,3.219987,1,4.50E-05,0.009357,5,2,9.488714,22.275357,0
S000,VGC_lat_behav,2,43,24,1,1,15,3.219987,2,4.50E-05,0.00928,5,2,9.488714,22.275357,0
S000,VGC_lat_behav,2,43,24,1,1,15,3.219987,3,0.999446,0.587238,5,8,9.488714,22.275357,0
S000,VGC_lat_behav,2,43,24,1,1,15,3.219987,4,4.50E-05,0.013651,5,2,9.488714,22.275357,0
S000,VGC_lat_behav,2,43,24,1,1,15,3.219987,5,0.499675,0.011811,5,2,9.488714,22.275357,0
S000,VGC_lat_behav,2,43,24,1,1,15,3.219987,6,1,0.309763,5,3,9.488714,22.275357,0
S000,VGC_lat_behav,2,44,6,0,1,17,3.958511,1,1,0.167887,5,8,9.243927,23.012521,0
S000,VGC_lat_behav,2,44,6,0,1,17,3.958511,2,0.000553,0.026176,5,2,9.243927,23.012521,0
S000,VGC_lat_behav,2,44,6,0,1,17,3.958511,3,1,0.568484,5,7,9.243927,23.012521,0
S000,VGC_lat_behav,2,44,6,0,1,17,3.958511,4,4.50E-05,0.007788,5,2,9.243927,23.012521,0
S000,VGC_lat_behav,2,44,6,0,1,17,3.958511,5,0.499569,0.385665,5,2,9.243927,23.012521,0
S000,VGC_lat_behav,2,44,6,0,1,17,3.958511,6,1,0.262165,5,2,9.243927,23.012521,0
S000,VGC_lat_behav,2,45,21,0,1,17,3.697985,1,1,0.257614,5,7,11.003361,24.194798,0
S000,VGC_lat_behav,2,45,21,0,1,17,3.697985,2,4.50E-05,0.009587,5,2,11.003361,24.194798,0
S000,VGC_lat_behav,2,45,21,0,1,17,3.697985,3,4.50E-05,0.010814,5,3,11.003361,24.194798,0
S000,VGC_lat_behav,2,45,21,0,1,17,3.697985,4,1,0.217455,5,6,11.003361,24.194798,0
S000,VGC_lat_behav,2,45,21,0,1,17,3.697985,5,4.50E-05,0.008476,5,2,11.003361,24.194798,0
S000,VGC_lat_behav,2,45,21,0,1,17,3.697985,6,1,0.616707,5,8,11.003361,24.194798,0
S000,VGC_lat_behav,2,46,9,0,2,19,4.599045,1,1,0.257614,5,6,9.168611,23.340733,0
S000,VGC_lat_behav,2,46,9,0,2,19,4.599045,2,4.50E-05,0.009587,5,2,9.168611,23.340733,0
S000,VGC_lat_behav,2,46,9,0,2,19,4.599045,3,4.50E-05,0.010814,5,2,9.168611,23.340733,0
S000,VGC_lat_behav,2,46,9,0,2,19,4.599045,4,1,0.217455,5,7,9.168611,23.340733,0
S000,VGC_lat_behav,2,46,9,0,2,19,4.599045,5,4.50E-05,0.008476,5,2,9.168611,23.340733,0
S000,VGC_lat_behav,2,46,9,0,2,19,4.599045,6,1,0.616707,5,8,9.168611,23.340733,0
S000,VGC_lat_behav,2,47,20,0,2,28,8.241769,1,4.50E-05,0.009304,5,1,9.668168,27.377989,0
S000,VGC_lat_behav,2,47,20,0,2,28,8.241769,2,4.50E-05,0.009213,5,1,9.668168,27.377989,0
S000,VGC_lat_behav,2,47,20,0,2,28,8.241769,3,1,0.536468,5,7,9.668168,27.377989,0
S000,VGC_lat_behav,2,47,20,0,2,28,8.241769,4,4.50E-05,0.009803,5,2,9.668168,27.377989,0
S000,VGC_lat_behav,2,47,20,0,2,28,8.241769,5,1,0.274407,5,7,9.668168,27.377989,0
S000,VGC_lat_behav,2,47,20,0,2,28,8.241769,6,1,0.354378,5,2,9.668168,27.377989,0
S000,VGC_lat_behav,2,48,19,0,1,15,3.510177,1,1,0.659569,5,8,10.1302,23.439982,0
S000,VGC_lat_behav,2,48,19,0,1,15,3.510177,2,0.499625,0.203611,5,8,10.1302,23.439982,0
S000,VGC_lat_behav,2,48,19,0,1,15,3.510177,3,1,0.282635,5,1,10.1302,23.439982,0
S000,VGC_lat_behav,2,48,19,0,1,15,3.510177,4,4.50E-05,0.008266,5,2,10.1302,23.439982,0
S000,VGC_lat_behav,2,48,19,0,1,15,3.510177,5,4.50E-05,0.009985,5,8,10.1302,23.439982,0
S000,VGC_lat_behav,2,48,19,0,1,15,3.510177,6,4.50E-05,0.009721,5,2,10.1302,23.439982,0
S000,VGC_lat_behav,2,49,23,0,2,17,4.405127,1,0.006687,0.109513,5,7,9.927491,23.870428,0
S000,VGC_lat_behav,2,49,23,0,2,17,4.405127,2,1,0.120128,5,2,9.927491,23.870428,0
S000,VGC_lat_behav,2,49,23,0,2,17,4.405127,3,4.50E-05,0.011137,5,2,9.927491,23.870428,0
S000,VGC_lat_behav,2,49,23,0,2,17,4.405127,4,1,0.308759,5,8,9.927491,23.870428,0
S000,VGC_lat_behav,2,49,23,0,2,17,4.405127,5,4.50E-05,0.010673,5,6,9.927491,23.870428,0
S000,VGC_lat_behav,2,49,23,0,2,17,4.405127,6,1,0.130104,5,2,9.927491,23.870428,0
S000,VGC_lat_behav,2,50,1,1,1,28,10.537156,1,4.50E-05,0.010614,5,1,7.966209,28.289882,0
S000,VGC_lat_behav,2,50,1,1,1,28,10.537156,2,1,0.280231,5,8,7.966209,28.289882,0
S000,VGC_lat_behav,2,50,1,1,1,28,10.537156,3,4.50E-05,0.009063,5,1,7.966209,28.289882,0
S000,VGC_lat_behav,2,50,1,1,1,28,10.537156,4,1,0.506131,5,8,7.966209,28.289882,0
S000,VGC_lat_behav,2,50,1,1,1,28,10.537156,5,1,0.116852,5,2,7.966209,28.289882,0
S000,VGC_lat_behav,2,50,1,1,1,28,10.537156,6,1,0.198856,5,8,7.966209,28.289882,0
S000,VGC_lat_behav,2,51,8,1,1,16,4.138387,1,1,0.434939,5,7,8.156468,22.007096,0
S000,VGC_lat_behav,2,51,8,1,1,16,4.138387,2,0.999954,0.179027,5,2,8.156468,22.007096,0
S000,VGC_lat_behav,2,51,8,1,1,16,4.138387,3,4.50E-05,0.010833,5,2,8.156468,22.007096,0
S000,VGC_lat_behav,2,51,8,1,1,16,4.138387,4,4.50E-05,0.01009,5,2,8.156468,22.007096,0
S000,VGC_lat_behav,2,51,8,1,1,16,4.138387,5,1,0.652222,5,8,8.156468,22.007096,0
S000,VGC_lat_behav,2,51,8,1,1,16,4.138387,6,4.50E-05,0.011886,5,2,8.156468,22.007096,0
S000,VGC_lat_behav,2,52,21,0,2,17,4.393202,1,1,0.257614,5,2,11.065643,25.026612,0
S000,VGC_lat_behav,2,52,21,0,2,17,4.393202,2,4.50E-05,0.009587,5,2,11.065643,25.026612,0
S000,VGC_lat_behav,2,52,21,0,2,17,4.393202,3,4.50E-05,0.010814,5,2,11.065643,25.026612,0
S000,VGC_lat_behav,2,52,21,0,2,17,4.393202,4,1,0.217455,5,7,11.065643,25.026612,0
S000,VGC_lat_behav,2,52,21,0,2,17,4.393202,5,4.50E-05,0.008476,5,2,11.065643,25.026612,0
S000,VGC_lat_behav,2,52,21,0,2,17,4.393202,6,1,0.616707,5,8,11.065643,25.026612,0
S000,VGC_lat_behav,2,53,4,1,1,20,4.888494,1,1,0.445887,5,7,9.144074,23.624149,0
S000,VGC_lat_behav,2,53,4,1,1,20,4.888494,2,4.50E-05,0.009504,5,2,9.144074,23.624149,0
S000,VGC_lat_behav,2,53,4,1,1,20,4.888494,3,4.50E-05,0.009802,5,2,9.144074,23.624149,0
S000,VGC_lat_behav,2,53,4,1,1,20,4.888494,4,1,0.387122,5,2,9.144074,23.624149,0
S000,VGC_lat_behav,2,53,4,1,1,20,4.888494,5,0.999954,0.154899,5,2,9.144074,23.624149,0
S000,VGC_lat_behav,2,53,4,1,1,20,4.888494,6,4.50E-05,0.009106,5,2,9.144074,23.624149,0
S000,VGC_lat_behav,2,54,18,1,2,26,5.179031,1,0.993292,0.382299,5,1,8.41749,23.410051,0
S000,VGC_lat_behav,2,54,18,1,2,26,5.179031,2,1,0.294643,5,6,8.41749,23.410051,0
S000,VGC_lat_behav,2,54,18,1,2,26,5.179031,3,4.50E-05,0.011692,5,6,8.41749,23.410051,0
S000,VGC_lat_behav,2,54,18,1,2,26,5.179031,4,4.50E-05,0.011692,5,6,8.41749,23.410051,0
S000,VGC_lat_behav,2,54,18,1,2,26,5.179031,5,0.075783,0.294501,5,4,8.41749,23.410051,0
S000,VGC_lat_behav,2,54,18,1,2,26,5.179031,6,4.50E-05,0.012684,5,7,8.41749,23.410051,0
S000,VGC_lat_behav,2,55,22,0,2,15,3.417852,1,1,0.276225,5,2,8.041334,20.960043,0
S000,VGC_lat_behav,2,55,22,0,2,15,3.417852,2,4.50E-05,0.009518,5,2,8.041334,20.960043,0
S000,VGC_lat_behav,2,55,22,0,2,15,3.417852,3,4.50E-05,0.00832,5,6,8.041334,20.960043,0
S000,VGC_lat_behav,2,55,22,0,2,15,3.417852,4,1,0.340855,5,8,8.041334,20.960043,0
S000,VGC_lat_behav,2,55,22,0,2,15,3.417852,5,4.50E-05,0.008786,5,2,8.041334,20.960043,0
S000,VGC_lat_behav,2,55,22,0,2,15,3.417852,6,1,0.794728,5,8,8.041334,20.960043,0
S000,VGC_lat_behav,2,56,10,0,2,15,5.253069,1,1,0.276225,5,2,8.313079,23.293861,0
S000,VGC_lat_behav,2,56,10,0,2,15,5.253069,2,4.50E-05,0.009518,5,2,8.313079,23.293861,0
S000,VGC_lat_behav,2,56,10,0,2,15,5.253069,3,4.50E-05,0.00832,5,3,8.313079,23.293861,0
S000,VGC_lat_behav,2,56,10,0,2,15,5.253069,4,1,0.340855,5,7,8.313079,23.293861,0
S000,VGC_lat_behav,2,56,10,0,2,15,5.253069,5,4.50E-05,0.008786,5,3,8.313079,23.293861,0
S000,VGC_lat_behav,2,56,10,0,2,15,5.253069,6,1,0.794728,5,8,8.313079,23.293861,0
S000,VGC_lat_behav,2,57,20,1,1,16,4.371106,1,1,0.434939,5,7,8.299319,22.600194,0
S000,VGC_lat_behav,2,57,20,1,1,16,4.371106,2,0.999954,0.179027,5,2,8.299319,22.600194,0
S000,VGC_lat_behav,2,57,20,1,1,16,4.371106,3,4.50E-05,0.010833,5,2,8.299319,22.600194,0
S000,VGC_lat_behav,2,57,20,1,1,16,4.371106,4,4.50E-05,0.01009,5,2,8.299319,22.600194,0
S000,VGC_lat_behav,2,57,20,1,1,16,4.371106,5,1,0.652222,5,8,8.299319,22.600194,0
S000,VGC_lat_behav,2,57,20,1,1,16,4.371106,6,4.50E-05,0.011886,5,2,8.299319,22.600194,0
S000,VGC_lat_behav,2,58,11,1,1,13,3.236761,1,4.50E-05,0.011227,5,2,7.257544,20.209333,0
S000,VGC_lat_behav,2,58,11,1,1,13,3.236761,2,4.50E-05,0.012919,5,2,7.257544,20.209333,0
S000,VGC_lat_behav,2,58,11,1,1,13,3.236761,3,1,0.465857,5,7,7.257544,20.209333,0
S000,VGC_lat_behav,2,58,11,1,1,13,3.236761,4,4.50E-05,0.01315,5,2,7.257544,20.209333,0
S000,VGC_lat_behav,2,58,11,1,1,13,3.236761,5,4.50E-05,0.011689,5,7,7.257544,20.209333,0
S000,VGC_lat_behav,2,58,11,1,1,13,3.236761,6,4.50E-05,0.011458,5,3,7.257544,20.209333,0
S000,VGC_lat_behav,2,59,21,1,1,14,3.584116,1,0.999996,0.635068,5,7,7.527527,20.712725,0
S000,VGC_lat_behav,2,59,21,1,1,14,3.584116,2,4.50E-05,0.011048,5,2,7.527527,20.712725,0
S000,VGC_lat_behav,2,59,21,1,1,14,3.584116,3,4.50E-05,0.012972,5,2,7.527527,20.712725,0
S000,VGC_lat_behav,2,59,21,1,1,14,3.584116,4,1,0.358517,5,7,7.527527,20.712725,0
S000,VGC_lat_behav,2,59,21,1,1,14,3.584116,5,4.50E-05,0.010478,5,2,7.527527,20.712725,0
S000,VGC_lat_behav,2,59,21,1,1,14,3.584116,6,4.50E-05,0.011974,5,2,7.527527,20.712725,0
S000,VGC_lat_behav,2,60,20,1,2,16,4.264766,1,1,0.434939,5,7,8.96438,23.212457,0
S000,VGC_lat_behav,2,60,20,1,2,16,4.264766,2,0.999954,0.179027,5,3,8.96438,23.212457,0
S000,VGC_lat_behav,2,60,20,1,2,16,4.264766,3,4.50E-05,0.010833,5,2,8.96438,23.212457,0
S000,VGC_lat_behav,2,60,20,1,2,16,4.264766,4,4.50E-05,0.01009,5,2,8.96438,23.212457,0
S000,VGC_lat_behav,2,60,20,1,2,16,4.264766,5,1,0.652222,5,7,8.96438,23.212457,0
S000,VGC_lat_behav,2,60,20,1,2,16,4.264766,6,4.50E-05,0.011886,5,2,8.96438,23.212457,0
S000,VGC_lat_behav,2,61,2,1,1,17,3.935758,1,1,0.207716,5,6,7.862291,21.441565,0
S000,VGC_lat_behav,2,61,2,1,1,17,3.935758,2,0.006687,0.271915,5,7,7.862291,21.441565,0
S000,VGC_lat_behav,2,61,2,1,1,17,3.935758,3,4.50E-05,0.012315,5,1,7.862291,21.441565,0
S000,VGC_lat_behav,2,61,2,1,1,17,3.935758,4,4.50E-05,0.010972,5,1,7.862291,21.441565,0
S000,VGC_lat_behav,2,61,2,1,1,17,3.935758,5,1,0.359344,5,8,7.862291,21.441565,0
S000,VGC_lat_behav,2,61,2,1,1,17,3.935758,6,4.50E-05,0.012373,5,2,7.862291,21.441565,0
S000,VGC_lat_behav,2,62,15,1,1,16,4.186678,1,1,0.47329,5,7,7.755532,21.56088,0
S000,VGC_lat_behav,2,62,15,1,1,16,4.186678,2,4.50E-05,0.012553,5,2,7.755532,21.56088,0
S000,VGC_lat_behav,2,62,15,1,1,16,4.186678,3,4.50E-05,0.014264,5,2,7.755532,21.56088,0
S000,VGC_lat_behav,2,62,15,1,1,16,4.186678,4,4.50E-05,0.013551,5,2,7.755532,21.56088,0
S000,VGC_lat_behav,2,62,15,1,1,16,4.186678,5,1,0.355752,5,7,7.755532,21.56088,0
S000,VGC_lat_behav,2,62,15,1,1,16,4.186678,6,0.034413,0.112474,5,2,7.755532,21.56088,0
S000,VGC_lat_behav,2,63,2,0,1,16,4.130464,1,4.50E-05,0.005552,5,1,8.299103,21.97774,0
S000,VGC_lat_behav,2,63,2,0,1,16,4.130464,2,0.993291,0.733516,5,7,8.299103,21.97774,0
S000,VGC_lat_behav,2,63,2,0,1,16,4.130464,3,1,0.838064,5,7,8.299103,21.97774,0
S000,VGC_lat_behav,2,63,2,0,1,16,4.130464,4,1,0.522737,5,8,8.299103,21.97774,0
S000,VGC_lat_behav,2,63,2,0,1,16,4.130464,5,4.50E-05,0.005427,5,2,8.299103,21.97774,0
S000,VGC_lat_behav,2,63,2,0,1,16,4.130464,6,4.50E-05,0.005864,5,2,8.299103,21.97774,0
S000,VGC_lat_behav,2,64,14,1,2,19,5.022788,1,1,0.207716,5,2,7.901983,22.590063,0
S000,VGC_lat_behav,2,64,14,1,2,19,5.022788,2,0.006687,0.271915,5,2,7.901983,22.590063,0
S000,VGC_lat_behav,2,64,14,1,2,19,5.022788,3,4.50E-05,0.012315,5,2,7.901983,22.590063,0
S000,VGC_lat_behav,2,64,14,1,2,19,5.022788,4,4.50E-05,0.010972,5,2,7.901983,22.590063,0
S000,VGC_lat_behav,2,64,14,1,2,19,5.022788,5,1,0.359344,5,8,7.901983,22.590063,0
S000,VGC_lat_behav,2,64,14,1,2,19,5.022788,6,4.50E-05,0.012373,5,2,7.901983,22.590063,0
S000,VGC_lat_behav,2,65,20,0,1,22,4.860203,1,4.50E-05,0.009304,5,2,10.823676,25.498464,0
S000,VGC_lat_behav,2,65,20,0,1,22,4.860203,2,4.50E-05,0.009213,5,2,10.823676,25.498464,0
S000,VGC_lat_behav,2,65,20,0,1,22,4.860203,3,1,0.536468,5,8,10.823676,25.498464,0
S000,VGC_lat_behav,2,65,20,0,1,22,4.860203,4,4.50E-05,0.009803,5,3,10.823676,25.498464,0
S000,VGC_lat_behav,2,65,20,0,1,22,4.860203,5,1,0.274407,5,3,10.823676,25.498464,0
S000,VGC_lat_behav,2,65,20,0,1,22,4.860203,6,1,0.354378,5,2,10.823676,25.498464,0
S000,VGC_lat_behav,2,66,10,1,1,20,4.594471,1,0.100731,0.366041,5,2,7.678006,22.092139,0
S000,VGC_lat_behav,2,66,10,1,1,20,4.594471,2,4.50E-05,0.008502,5,2,7.678006,22.092139,0
S000,VGC_lat_behav,2,66,10,1,1,20,4.594471,3,1,0.325606,5,3,7.678006,22.092139,0
S000,VGC_lat_behav,2,66,10,1,1,20,4.594471,4,1,0.256846,5,6,7.678006,22.092139,0
S000,VGC_lat_behav,2,66,10,1,1,20,4.594471,5,1,0.203707,5,3,7.678006,22.092139,0
S000,VGC_lat_behav,2,66,10,1,1,20,4.594471,6,0.006686,0.192338,5,8,7.678006,22.092139,0
S000,VGC_lat_behav,2,67,14,1,1,17,3.875621,1,1,0.207716,5,2,8.543554,22.31199,0
S000,VGC_lat_behav,2,67,14,1,1,17,3.875621,2,0.006687,0.271915,5,2,8.543554,22.31199,0
S000,VGC_lat_behav,2,67,14,1,1,17,3.875621,3,4.50E-05,0.012315,5,2,8.543554,22.31199,0
S000,VGC_lat_behav,2,67,14,1,1,17,3.875621,4,4.50E-05,0.010972,5,2,8.543554,22.31199,0
S000,VGC_lat_behav,2,67,14,1,1,17,3.875621,5,1,0.359344,5,8,8.543554,22.31199,0
S000,VGC_lat_behav,2,67,14,1,1,17,3.875621,6,4.50E-05,0.012373,5,7,8.543554,22.31199,0
S000,VGC_lat_behav,2,68,5,1,2,16,4.094204,1,0.000553,0.070838,5,2,6.963252,20.62689,0
S000,VGC_lat_behav,2,68,5,1,2,16,4.094204,2,0.006687,0.068372,5,7,6.963252,20.62689,0
S000,VGC_lat_behav,2,68,5,1,2,16,4.094204,3,1,0.736806,5,8,6.963252,20.62689,0
S000,VGC_lat_behav,2,68,5,1,2,16,4.094204,4,4.50E-05,0.011899,5,2,6.963252,20.62689,0
S000,VGC_lat_behav,2,68,5,1,2,16,4.094204,5,4.50E-05,0.008631,5,2,6.963252,20.62689,0
S000,VGC_lat_behav,2,68,5,1,2,16,4.094204,6,1,0.735882,5,8,6.963252,20.62689,0
S000,VGC_lat_behav,2,69,15,0,1,17,3.663122,1,1,0.206502,5,2,6.694884,20.173413,0
S000,VGC_lat_behav,2,69,15,0,1,17,3.663122,2,4.50E-05,0.009241,5,2,6.694884,20.173413,0
S000,VGC_lat_behav,2,69,15,0,1,17,3.663122,3,4.50E-05,0.011435,5,3,6.694884,20.173413,0
S000,VGC_lat_behav,2,69,15,0,1,17,3.663122,4,0.924007,0.5731,5,8,6.694884,20.173413,0
S000,VGC_lat_behav,2,69,15,0,1,17,3.663122,5,4.50E-05,0.00984,5,2,6.694884,20.173413,0
S000,VGC_lat_behav,2,69,15,0,1,17,3.663122,6,1,0.336414,5,8,6.694884,20.173413,0
S000,VGC_lat_behav,2,70,17,0,2,20,4.882578,1,0.500011,0.212419,5,2,10.472785,24.907653,0
S000,VGC_lat_behav,2,70,17,0,2,20,4.882578,2,1,0.357028,5,2,10.472785,24.907653,0
S000,VGC_lat_behav,2,70,17,0,2,20,4.882578,3,4.50E-05,0.007824,5,6,10.472785,24.907653,0
S000,VGC_lat_behav,2,70,17,0,2,20,4.882578,4,0.500011,0.218911,5,2,10.472785,24.907653,0
S000,VGC_lat_behav,2,70,17,0,2,20,4.882578,5,4.50E-05,0.008379,5,7,10.472785,24.907653,0
S000,VGC_lat_behav,2,70,17,0,2,20,4.882578,6,0.999954,0.716164,5,7,10.472785,24.907653,0
S000,VGC_lat_behav,2,71,8,0,1,22,5.48734,1,4.50E-05,0.009304,5,3,9.180501,24.377444,0
S000,VGC_lat_behav,2,71,8,0,1,22,5.48734,2,4.50E-05,0.009213,5,2,9.180501,24.377444,0
S000,VGC_lat_behav,2,71,8,0,1,22,5.48734,3,1,0.536468,5,7,9.180501,24.377444,0
S000,VGC_lat_behav,2,71,8,0,1,22,5.48734,4,4.50E-05,0.009803,5,3,9.180501,24.377444,0
S000,VGC_lat_behav,2,71,8,0,1,22,5.48734,5,1,0.274407,5,7,9.180501,24.377444,0
S000,VGC_lat_behav,2,71,8,0,1,22,5.48734,6,1,0.354378,5,3,9.180501,24.377444,0
S000,VGC_lat_behav,2,72,9,1,1,14,3.531285,1,0.999996,0.635068,5,8,7.073073,20.527906,0
S000,VGC_lat_behav,2,72,9,1,1,14,3.531285,2,4.50E-05,0.011048,5,3,7.073073,20.527906,0
S000,VGC_lat_behav,2,72,9,1,1,14,3.531285,3,4.50E-05,0.012972,5,2,7.073073,20.527906,0
S000,VGC_lat_behav,2,72,9,1,1,14,3.531285,4,1,0.358517,5,8,7.073073,20.527906,0
S000,VGC_lat_behav,2,72,9,1,1,14,3.531285,5,4.50E-05,0.010478,5,2,7.073073,20.527906,0
S000,VGC_lat_behav,2,72,9,1,1,14,3.531285,6,4.50E-05,0.011974,5,2,7.073073,20.527906,0
S000,VGC_lat_behav,2,73,23,1,1,19,4.848783,1,4.50E-05,0.011227,5,7,8.248769,22.603428,0
S000,VGC_lat_behav,2,73,23,1,1,19,4.848783,2,4.50E-05,0.012919,5,1,8.248769,22.603428,0
S000,VGC_lat_behav,2,73,23,1,1,19,4.848783,3,1,0.465857,5,7,8.248769,22.603428,0
S000,VGC_lat_behav,2,73,23,1,1,19,4.848783,4,4.50E-05,0.01315,5,2,8.248769,22.603428,0
S000,VGC_lat_behav,2,73,23,1,1,19,4.848783,5,4.50E-05,0.011689,5,7,8.248769,22.603428,0
S000,VGC_lat_behav,2,73,23,1,1,19,4.848783,6,4.50E-05,0.011458,5,2,8.248769,22.603428,0
S000,VGC_lat_behav,2,74,23,0,1,19,5.475234,1,0.006687,0.109513,5,7,7.642137,22.760408,0
S000,VGC_lat_behav,2,74,23,0,1,19,5.475234,2,1,0.120128,5,1,7.642137,22.760408,0
S000,VGC_lat_behav,2,74,23,0,1,19,5.475234,3,4.50E-05,0.011137,5,2,7.642137,22.760408,0
S000,VGC_lat_behav,2,74,23,0,1,19,5.475234,4,1,0.308759,5,8,7.642137,22.760408,0
S000,VGC_lat_behav,2,74,23,0,1,19,5.475234,5,4.50E-05,0.010673,5,2,7.642137,22.760408,0
S000,VGC_lat_behav,2,74,23,0,1,19,5.475234,6,1,0.130104,5,3,7.642137,22.760408,0
S000,VGC_lat_behav,2,75,7,0,1,19,3.766382,1,1,0.659569,5,8,6.991282,20.36343,0
S000,VGC_lat_behav,2,75,7,0,1,19,3.766382,2,0.499625,0.203611,5,7,6.991282,20.36343,0
S000,VGC_lat_behav,2,75,7,0,1,19,3.766382,3,1,0.282635,5,2,6.991282,20.36343,0
S000,VGC_lat_behav,2,75,7,0,1,19,3.766382,4,4.50E-05,0.008266,5,2,6.991282,20.36343,0
S000,VGC_lat_behav,2,75,7,0,1,19,3.766382,5,4.50E-05,0.009985,5,2,6.991282,20.36343,0
S000,VGC_lat_behav,2,75,7,0,1,19,3.766382,6,4.50E-05,0.009721,5,2,6.991282,20.36343,0
S000,VGC_lat_behav,2,76,5,0,2,20,4.32096,1,0.500011,0.212419,5,3,13.633899,27.495189,0
S000,VGC_lat_behav,2,76,5,0,2,20,4.32096,2,1,0.357028,5,6,13.633899,27.495189,0
S000,VGC_lat_behav,2,76,5,0,2,20,4.32096,3,4.50E-05,0.007824,5,7,13.633899,27.495189,0
S000,VGC_lat_behav,2,76,5,0,2,20,4.32096,4,0.500011,0.218911,5,2,13.633899,27.495189,0
S000,VGC_lat_behav,2,76,5,0,2,20,4.32096,5,4.50E-05,0.008379,5,3,13.633899,27.495189,0
S000,VGC_lat_behav,2,76,5,0,2,20,4.32096,6,0.999954,0.716164,5,7,13.633899,27.495189,0
S000,VGC_lat_behav,2,77,3,0,1,15,3.238191,1,1,0.206502,5,7,8.621136,21.710449,0
S000,VGC_lat_behav,2,77,3,0,1,15,3.238191,2,4.50E-05,0.009241,5,3,8.621136,21.710449,0
S000,VGC_lat_behav,2,77,3,0,1,15,3.238191,3,4.50E-05,0.011435,5,2,8.621136,21.710449,0
S000,VGC_lat_behav,2,77,3,0,1,15,3.238191,4,0.924007,0.5731,5,7,8.621136,21.710449,0
S000,VGC_lat_behav,2,77,3,0,1,15,3.238191,5,4.50E-05,0.00984,5,2,8.621136,21.710449,0
S000,VGC_lat_behav,2,77,3,0,1,15,3.238191,6,1,0.336414,5,8,8.621136,21.710449,0
S000,VGC_lat_behav,2,78,19,1,2,20,5.682659,1,4.50E-05,0.013574,5,2,9.596585,24.99367,0
S000,VGC_lat_behav,2,78,19,1,2,20,5.682659,2,0.776986,0.04533,5,7,9.596585,24.99367,0
S000,VGC_lat_behav,2,78,19,1,2,20,5.682659,3,4.50E-05,0.011582,5,2,9.596585,24.99367,0
S000,VGC_lat_behav,2,78,19,1,2,20,5.682659,4,1,0.478518,5,6,9.596585,24.99367,0
S000,VGC_lat_behav,2,78,19,1,2,20,5.682659,5,4.50E-05,0.009527,5,2,9.596585,24.99367,0
S000,VGC_lat_behav,2,78,19,1,2,20,5.682659,6,1,0.513699,5,7,9.596585,24.99367,0
S000,VGC_lat_behav,2,79,6,1,1,24,4.92964,1,0.993292,0.382299,5,3,8.438644,23.045804,0
S000,VGC_lat_behav,2,79,6,1,1,24,4.92964,2,1,0.294643,5,3,8.438644,23.045804,0
S000,VGC_lat_behav,2,79,6,1,1,24,4.92964,3,4.50E-05,0.011692,5,6,8.438644,23.045804,0
S000,VGC_lat_behav,2,79,6,1,1,24,4.92964,4,4.50E-05,0.011692,5,2,8.438644,23.045804,0
